Global Property ID;Source Property ID;Global Property Name;Global Chain Code;Property Address 1;Property Address 2;Primary Airport Code;Property City Name;Property State/Province;Property Zip/Postal;Property Country Code;Property Phone Number;Property Fax Number;Sabre Property Rating;Property Latitude;Property Longitude;Source Group Code
100475586;307589;Alice On Todd;OI;5 Strehlow Street;;ASP;ALICE SPRINGS;NT;0870;AU;0061-8-89538033;;3;-23.714.722;133.875.229;SABRE_GDS
102257181;391933;Springs Newcastle;OI;4 Tyrrell Street Wallsend;;NTL;NEWCASTLE;NSW;2287;AU;61-2-49499999;;-1;-3.290.106;15.167.092;SABRE_GDS
100243118;412526;Hunter Morpeth Motel And Villas;OI;28 Raworth Avenue.;;NTL;Raworth;NSW;2321;AU;61-249333750;6-124-933-5798;03.May;-3.273.005;15.161.508;SABRE_GDS
100420052;394228;Beachside Motor Inn;OI;298 Charlton Esplanade;;HVB;PIALBA;QLD;4655;AU;61-7-41241999;;03.May;-2.528.091;15.284.342;SABRE_GDS
100080574;219755;Portobello Resort Apts;OI;2607 Gold Coast Highway;;OOL;Broad Beach;QLD;4218;AU;0061-7-5538-7355;0061-7-5592-5169;3;-28.036.872;153.432.224;SABRE_GDS
100243448;412699;Collie Ridge Resort;OI;185-195 Throssell Street;;BQB;Collie;WA;6225;AU;6-189-734-6666;6-189-734-6600;4;-3.335.719;11.614.398;SABRE_GDS
100182960;389003;Kobbers Motor Inn;OI;37a Nicholson Street;;TWB;DALBY;QLD;4405;AU;61-7-46697488;61-7-46697477;4;-2.717.998;1.512.578;SABRE_GDS
100245648;614632;The Sands Resort Yamba;OI;20/21 Pacific Parade;;GFN;Yamba;NSW;2464;AU;61-02-66469440;;04.May;-29.444.687;153.364.008;SABRE_GDS
102280389;394466;Inspire Boutique Apartments;OI;677 Ruthven Steet;;WTB;TOOWOOMBA;QLD;4350;AU;61-7-46417997;;4;-2.757.308;1.519.509;SABRE_GDS
102416757;396443;Kempsey Power House Motel;OI;465 Macleay Valley Way;;PQQ;South Kempsey;ACT;2440;AU;61 2 6562 6988;;2;-3.111.417;15.283.064;SABRE_GDS
100588948;611090;Sovereign On The Gold Coast;OI;138 Ferny Ave;;OOL;Surfers Paradise;QLD;4217;AU;61 07 5579 3888;;4;-27.992.206;15.342.772;SABRE_GDS
100279052;364315;Longreach Motor Inn;OI;84 Galah Street;;LRE;Longreach;QLD;4730;AU;61-07-46582322;;03.May;-2.344.161;14.425.219;SABRE_GDS
100251562;610753;Moonlight Bay Apartments;OI;4 Napier Street;;MEL;Rye;VIC;3941;AU;61747707296;;4;-38.370.913;144.821.812;SABRE_GDS
100254656;606584;Rockpool Motor Inn South West Rocks;OI;45 Mcintyre St;;PQQ;South West Rocks;NSW;2431;AU;61-02-65667755;;4;-30.888.746;153.045.437;SABRE_GDS
100060874;197057;Mid City Motor Lodge;OI;245 Lords Place;;OAG;Orange;NSW;2800;AU;61-026-3621600;61-026-3631714;3;-3.328.233;14.910.076;SABRE_GDS
100456192;389357;Highfields Motel;OI;10552 New England Highway;;TWB;Toowoomba;ACT;4352;AU;61-7-46996996;61-7-46996997;4;-2.746.606;1.519.512;SABRE_GDS
100310518;382259;Civic Motel Grafton;OI;153 Pound Street;;GFN;GRAFTON;NSW;2460;AU;61-2-66424278;;03.May;-2.968.806;15.293.175;SABRE_GDS
100082180;221026;Byron Quarter;OI;8 Byron St;;BNK;Byron Bay;NSW;2481;AU;61-2-6680 9900;;4;-28.644.106;153.614.297;SABRE_GDS
100246902;601648;Allara Motor Lodge;OI;569 Napier Street;;BXG;Bendigo;VIC;3550;AU;61 03 5448 4700;;03.May;-3.672.335;1.443.111;SABRE_GDS
100486568;312893;Farnham Court Motel Morwell;OI;26 30 Princes Drive;;TGN;MORWELL;VIC;3840;AU;0061-3-51346544;0061-3-51346878;4;-38.240.991;146.413.645;SABRE_GDS
100196954;610360;Junee Motor Inn;OI;61 Broadway;;WGA;Junee;NSW;2663;AU;61-02-69241266;;02.May;-34.866.117;147.580.408;SABRE_GDS
100242114;383130;Ben Hall Motor Inn;OI;5-7 Cross St;;FRB;FORBES;NSW;2871;AU;61-2-68512345;61-2-68511654;3;-3.338.334;14.801.083;SABRE_GDS
100546176;324394;Mariners North Holiday Apartments;OI;7 Mariners Drive;;TSV;Townsville;QLD;4810;AU;61-747-220777;61-747-220700;03.May;-1.925.228;14.682.121;SABRE_GDS
100267264;352747;Cosmo Motel Adamstown;OI;165 Brunker Road;;NTL;Adamstown;NSW;2289;AU;61-2-49527111;;3;-3.293.159;15.172.756;SABRE_GDS
100060589;505576;Richmond Motor Inn;OI;227 River Street;;BNK;Ballina;NSW;2478;AU;61-0266869100;61-0266869111;03.May;-2.886.903;1.535.578;SABRE_GDS
100181707;606372;Cooktown Motel;OI;9 Boundary Street;;CTN;Cooktown;QLD;4895;AU;61-07-40695166;;03.May;-15.475.792;145.248.093;SABRE_GDS
100248242;415155;Atlas Motel;OI;140 Bourke Street;;DBO;Dubbo;NSW;2830;AU;6-126-882-7244;6-126-882-7751;03.May;-3.225.313;1.486.083;SABRE_GDS
100331838;615292;Motel Goolwa;OI;30 Cadell St;;ADL;Goolwa;SA;5214;AU;61 08 8555 1155;;3;-35.500.282;138.781.738;SABRE_GDS
100241148;411438;7th Street Motel;OI;153 Seventh Street;;MQL;Mildura;VIC;3500;AU;6-135-021-1888;;03.May;-3.418.163;14.216.191;SABRE_GDS
100205140;317984;Golden Heritage Accommodation;ON;51 Sydney Road;Victoria;ABX;Beechworth;ACT;3747;AU;61 3 57281500;61 3 57282119;03.May;-3.634.835;14.668.831;SABRE_GDS
100546182;80802;Sapphire City Motor Inn;ON;34 Glen Innes Road;;TMW;Inverell;NSW;02360;AU;0061267222500;;03.May;-2.977.971;15.112.011;SABRE_GDS
100256130;419254;St Georges Motor Inn;ON;334 St Georges Road;;MEL;Thornbury;VIC;3071;AU;61 3 94168233;61 3 94169707;3;-37.759.178;144.993.454;SABRE_GDS
100581060;414438;Spa Village Travel Inn;ON;304 Warialda Street;;MRZ;Moree;NSW;2400;AU;61 2 67524033;61 4 05005083;3;-2.947.224;14.984.585;SABRE_GDS
102966925;615176;Metawisebnb Cozy Studio On Dixon;ON;2 To 8 Dixon St;;SYD;Sydney;;2000;AU;0061423343868;;-1;-33.876.578;151.203.972;SABRE_GDS
100533462;492738;Pinjarra Resort;ON;55 Mclarty Road;;PER;Pinjarra;WA;6208;AU;61 8 95311811;;3;-32.637.009;115.870.247;SABRE_GDS
100246012;603143;White Gums Motor Inn;ON;Cnr Warrego Hwy And King Stree;;BNE;Chinchilla;;4413;AU;0061746691560;;4;-2.674.026;15.063.127;SABRE_GDS
100425364;78055;Pullman Melbourne Albert Park;PU;65 Queens Road;;MEL;Melbourne;;3004;AU;61-3-95294300;61-3-95213111;5;-3.784.992;14.497.837;SABRE_GDS
100275130;42973;Quality Hotel Colonial Launceston;QI;31 Elizabeth St;;LST;Launceston;;7250;AU;61-3 6331 6588;61-3 6334 2765;4;-4.143.946;14.714.239;SABRE_GDS
100353462;46956;Quality Inn Carriage House;QI;Sturt Highway.;;WGA;Wagga Wagga;;2650;AU;61-2 6922 7374;61-2 6922 7346;03.May;-3.512.467;14.741.933;SABRE_GDS
100365342;47543;Quality Inn Grafton;QI;51 Fitzroy Street;;GFN;Grafton;;2460;AU;61-2 6640 9100;61-2 6643 4622;3;-2.969.366;15.293.616;SABRE_GDS
100549618;317986;Quality Resort Parkhurst;QI;984 Yaamba Road;;ROK;PARKHURST;QLD;4701;AU;61-7-49363153;;4;-232.887;150.511.406;SABRE_GDS
100461196;341278;Quality Inn O'connell;QI;197 199 O'connell Street;;ADL;Adelaide;SA;5006;AU;61882390766;61882390560;03.May;-3.490.279;13.859.429;SABRE_GDS
100212318;34716;Quality Hotel Taylors Lake;QI;7 Melton Highway;;MEL;Taylors Lake;VIC;3038;AU;61-3 9217 9500;61-3 9390 9609;4;-3.770.138;14.479.828;SABRE_GDS
100034102;15355;Quality Parklake Hotel Shepparton;QI;481 Wyndham Street;;SHT;Shepparton;;3630;AU;61-3 5821 5822;61-3 5821 0894;4;-3.638.693;14.539.839;SABRE_GDS
100212166;34625;Quality Hotel Robertson Gardens;QI;281 Kessel Road.;;BNE;Nathan;QLD;4109;AU;61-7 3875 1999;61-7 3274 1428;4;-27.559.511;153.054.903;SABRE_GDS
100008810;114124;Ramada Hervey Bay;RA;627 Charlton Esplanade;;HVB;Hervey Bay;QLD;QLD 4655;AU;61-7-4197-0500;61-7-4197-0699;4;-2.529.442;15.290.665;SABRE_GDS
100016630;131300;Ramada Diplomat Canberra;RA;2 Hely Street Griffith;Act 2603;CBR;Canberra;ACT;02603;AU;61-262-952277;61-262-396432;4;-3.532.218;14.914.802;SABRE_GDS
100372562;323032;Ramada Brisbane Windsor;RA;16 Bryden Street;;BNE;Brisbane;QLD;04030;AU;61-733-573456;61-733-573466;03.May;-2.743.849;15.303.159;SABRE_GDS
100026746;14626;Rydges Sydney Central;RG;28 Albion Street;.;SYD;SURRY HILLS;NSW;2010;AU;61-2-92890000;61-2-92890003;04.May;-3.388.187;15.120.957;SABRE_GDS
100074442;21261;Rydges Port Macquarie;RG;1 Hay Street;.;PQQ;PORT MACQUARIE;NSW;2444;AU;61-2-65892888;61-2-65892899;4;-3.142.826;15.290.935;SABRE_GDS
100588608;17457;Mercure Albury;RT;579 Olive Street;;MEL;ALBURY;NSW;2640;AU;61-2-60216100;61-2-60216100;4;-3.607.791;14.691.813;SABRE_GDS
100159902;284290;Mercure Launceston;RT;3 Brisbane Street;;LST;LAUNCESTON;TAS;7250;AU;61-3-63312055;61-3-63343910;03.May;-41.432.576;147.145.793;SABRE_GDS
100219518;39183;Adelaide Rockford;RT;164-hindley St;;ADL;ADELAIDE;SA;5000;AU;61-8-82118255;61-8-82311179;4;-3.492.309;13.859.288;SABRE_GDS
100396838;55384;Mantra Mooloolaba Beach;RT;Cnr Venning Street The Esplana.;;MCY;Mooloolaba;;4557;AU;61-7-54522600;61-7-54522888;4;-26.679;15.311.636;SABRE_GDS
100020752;138269;Mercure Melbourne Caroline Springs;RT;10 20 Lake Street.;;MEL;CAROLINE SPRINGS;VIC;3023;AU;61-03-83580555;61-03-86772559;4;-3.773.244;14.474.469;SABRE_GDS
100078874;218096;Peppers Soul Surfers Paradise;RT;8 The Esplanade;;OOL;Surfers Paradise;QLD;4217;AU;61756355700;61756355799;5;-28.001.941;153.431.059;SABRE_GDS
102281451;394508;Breakfree Raffertys Beach Resort;RT;1 Wild Duck Drive;Raffertys Road;SYD;CAMS WHARF;NSW;2281;AU;61249725555;61249725253;3;-3.312.117;15.161.536;SABRE_GDS
100340811;322671;Novotel Melbourne Central;RT;399 Little Lonsdale Street;;MEL;MELBOURNE;VIC;3000;AU;61-3-99298888;61-3-99298858;04.May;-3.781.192;14.496.009;SABRE_GDS
100574680;604715;Breakfree Acapulco Surfers Paradise;RT;2 Thornton Street;;OOL;SURFERS PARADISE;QLD;4217;AU;6,113E+11;61755922712;03.May;-28.010.626;153.431.364;SABRE_GDS
100203574;317158;Novotel Melbourne South Wharf;RT;7 Convention Centre Place;;MEL;SOUTH WHARF;VIC;3006;AU;61-3-90580444;61-3-90580488;4;-37.825.053;144.949.844;SABRE_GDS
100432676;8534;Ibis Newcastle;RT;700 Hunter Street;;NTL;Newcastle;;2302;AU;61-2-49252266;61-2-49253377;03.May;-3.292.618;15.176.327;SABRE_GDS
100797575;139682;Kingfisher Bay Resort Fraser Island;RT;Kingfisher Bay Resort.;North White Cliffs;HVB;Fraser Island;QLD;4655;AU;61-7-41949300;61-7-41949230;4;-2.539.443;15.303.418;SABRE_GDS
100002948;103972;Mantra Sirocco;RT;59 - 75 The Esplanade.;;MCY;MOOLOOLABA;;4557;AU;61-7-54441400;61-7-54441499;03.May;-2.667.955;15.311.929;SABRE_GDS
100208088;32199;Mantra Hindmarsh Square;RT;55-67 Hindmarsh Square;;ADL;Adelaide;;5000;AU;61-8-84123333;61-8-84123344;4;-3.492.503;13.860.478;SABRE_GDS
100405550;61229;Ibis Styles Kingsgate Hotel;RT;131 King Street;;MEL;Melbourne;;3000;AU;61-3-96294171;61-3-96297110;3;-3.781.703;14.495.573;SABRE_GDS
100201176;315966;Ibis Styles Hobart;RT;173 177 Macquarie St;;HBA;HOBART;TAS;7000;AU;61-3-62898500;61-3-62898599;4;-42.886.203;147.325.714;SABRE_GDS
100012528;120565;Mantra French Quarter;RT;62 Hastings Street;;MCY;NOOSA;QLD;4567;AU;61-07-54307100;61-7-54748122;3;-2.638.726;15.309.284;SABRE_GDS
100391860;52082;Mercure Macquarie Park;RT;81 Talavera Road;.;SYD;North Ryde;NSW;2113;AU;61-2-88745200;61-2-88745300;4;-33.772.476;151.116.993;SABRE_GDS
100209280;3291;Ibis Sydney Airport;RT;205 O Riordan Street;;SYD;Mascot;;2020;AU;61-2-83398500;61-2-83398585;03.May;-3.392.811;15.118.679;SABRE_GDS
100036574;15906;Mercure Townsville;RT;Woolcock Street.;;TSV;Townsville;;4810;AU;61-7-47594900;61-7-47251384;4;-1.927.108;1.467.936;SABRE_GDS
100317510;45183;Mercure Blacktown;RT;170 Reservoir Rd;.;SYD;Blacktown;NSW;2148;AU;61-2-88222000;61-2-96724904;4;-33.793.716;15.089.673;SABRE_GDS
100395908;54793;Mantra Legends Hotel;RT;Cnr Surfers Paradise Blvd.;And Laycock Street;OOL;Surfers Paradise;;4217;AU;61-7-55887888;61-7-55887885;03.May;-28.004.764;153.429.501;SABRE_GDS
100085110;224619;Art Series - The Larwill;RT;48 Flemington Road;;MEL;Parkville;VIC;3052;AU;61-3-9032 9111;61-3-9032 9222;4;-3.779.406;14.494.828;SABRE_GDS
102252761;390619;Sofitel Adelaide;SB;108 Currie Street;;ADL;ADELAIDE;SA;5000;AU;61409679428;;5;-349.245;13.859.559;SABRE_GDS
100019656;136764;Fairmont Resort Blue Mountains;SB;1 Sublime Point Road;;SYD;LEURA;ACT;2780;AU;61-2-47850000;61-2-47850001;4;-337.219;1.503.502;SABRE_GDS
100196130;313320;Sage Brisbane James Street;SD;70 James Street;.;BNE;Fortitude Valley;QLD;04006;AU;61-7-32223111;61-7-32219389;4;-27.457.983;153.041.669;SABRE_GDS
100404828;60772;Lakeside Hotel And Conference Centre;TA;99 Talavera Road;;SYD;MACQUARIE PARK;;2113;AU;61-2-98509300;61-2-98506090;03.May;-3.377.103;15.111.618;SABRE_GDS
100023638;142508;Edgewater;TA;4 Thomas Street;;DPO;DEVONPORT;TAS;7310;AU;61-3-64278441;61-3-64277900;3;-4.117.802;14.636.679;SABRE_GDS
100421318;74026;Adina Wollongong;TD;19 Market St;.;SYD;Wollongong;NSW;2500;AU;61-2-42505000;61-2-42505099;4;-3.442.469;15.089.961;SABRE_GDS
100428294;80940;Travelodge Melbourne Docklands;TD;66 Aurora Lane;;MEL;Docklands;VIC;3008;AU;61-3-86151000;61-3-86151099;4;-3.781.904;144.950.502;SABRE_GDS
100000724;10100;Hotel Kurrajong Canberra;TD;8 National Circuit;.;CBR;Barton;ACT;2600;AU;61-2-62344444;61-2-62344466;04.May;-353.075;14.913.389;SABRE_GDS
100410796;6532;Adina Adelaide Treasury;TD;2 Flinders St;.;ADL;Adelaide;SA;5000;AU;61-8-81120000;61-8-81120199;4;-3.492.668;13.860.091;SABRE_GDS
100093288;23055;Travelodge Hobart;TD;167 Macquarie Street;.;HBA;Hobart;TAS;7000;AU;61-3-62207100;61-3-62344273;4;-428.856;14.732.609;SABRE_GDS
100194250;312343;Club Wyndham Seven Mile Beach;TQ;78 Surf Road;Tasmania;HBA;Seven Mile Beach;TAS;07170;AU;61-3-62486222;61-3-62486628;4;-4.285.347;14.751.176;SABRE_GDS
100680404;394588;Club Wyndham Kirra Beach;TQ;7 Winston Street;;OOL;Coolangatta;QLD;4225;AU;61-7-55906188;61-7-55906198;03.May;-2.816.747;15.352.505;SABRE_GDS
100028506;14863;Hospitality Esperance, Surestay Collection By Best Western;UR;The Esplanade.;;EPR;Esperance;WA;6450;AU;61-08-90711999;61-08-90713915;3;-3.386.091;121.894;SABRE_GDS
100207618;31966;Voco Kirkton Park Hunter Valley;VX;336 Oakey Creek Road.;;SYD;Pokolbin;;2320;AU;61-2-49987680;61-2-49987775;4;-3.280.849;15.130.622;SABRE_GDS
102774567;610516;Tryp Southport;WT;59 Meron Street;Southport;OOL;Gold Coast;QLD;4215;AU;61-07-56622200;00-00-0000000;4;-27.974.498;153.412.002;SABRE_GDS
100160282;284559;Hunter Gateway Motel;WV;11 Denton Park Drive.;;SYD;Rutherford;NSW;2320;AU;61-2-49377999;61-2-49377900;4;-3.270.867;15.151.747;SABRE_GDS
100511528;310412;Annexe Apartments;WV;9-11 Walden Lane.;;BNE;Brisbane;QLD;4006;AU;61731803700;61731803799;4;-2.744.744;15.302.975;SABRE_GDS
100039056;165017;Ocean View Motel;WV;10 Lawley St;;PER;North Beach;WA;6019;AU;61894479555;;3;-3.185.453;11.575.328;SABRE_GDS
100087590;226856;Avenue Hotel Canberra;WV;80 Northbourne Ave;;CBR;Canberra;ACT;2601;AU;61262469500;61262469599;5;-35.274.687;149.130.076;SABRE_GDS
100323254;390056;Nightcap At Waterfront Hotel;WV;2-46 David Low Way;;MCY;Diddillibah;QLD;4558;AU;61-0754-582777;00;03.May;-266.422;15.304.966;SABRE_GDS
100082492;221260;Nightcap At Wintersun Hotel;WV;441 Chapman Road;;GET;BLUFF POINT;WA;6530;AU;0061-8-99231211;00;03.May;-28.735.982;11.462.439;SABRE_GDS
100185618;307246;Nightcap At Skyways Hotel;WV;113 Matthews Avenue;;MEL;Melbourne;VIC;3042;AU;61393381300;00;3;-37.712.893;144.889.723;SABRE_GDS
100431140;83654;Healing Dreams Retreat;WV;855 Trousers Point Road.;;FLS;Whitemark;;7255;AU;61-3-6359-4586;61-3-86779734;-1;-40.219.488;148.045.506;SABRE_GDS
100412934;6664;Yarra Valley Lodge;WV;2 Heritage Ave.;;MEL;Chirnside Park;VIC;3116;AU;61-3-97603333;61-3-97603333;04.May;-3.772.127;14.530.223;SABRE_GDS
100632519;326538;Artel Apartment Hotel Melbourne;WV;756 Sydney Road;;MEL;Brunswick;VIC;3056;AU;61-03 9454 3863;61-39-0181120;4;-377.596;1.449.636;SABRE_GDS
100203174;316963;Nightcap At Manhattan Hotel;WV;Cnr Heatherdale And Canterbury;;MEL;Melbourne;VIC;3134;AU;61-398-747777;00;3;-3.783.236;14.521.336;SABRE_GDS
100019046;136045;Cairns Central Plaza Apartment;WV;58-62 Mcleod Street;;CNS;CAIRNS;QLD;4870;AU;61-7-40816000;61-7-40816099;4;-1.692.283;14.577.134;SABRE_GDS
100396964;55464;Crown Promenade Melbourne;WV;8 Whiteman Street Southbank;;MEL;Melbourne;;3006;AU;61-3-9292 6688;61392926677;4;-3.782.366;14.495.889;SABRE_GDS
100262908;327700;Nightcap At St Albans Hotel;WV;5 Mckechnie Street;;MEL;St Albans;VIC;3021;AU;61-3-93662066;00;3;-3.774.688;14.479.954;SABRE_GDS
101066376;600074;The Strand Hotel;WV;99 William Street;;SYD;Darlinghurst;NSW;2021;AU;61290688527;;3;-338.743;15.121.652;SABRE_GDS
100390206;285484;Oxford House;WV;21 Oxford Street;;SYD;Paddington;NSW;2021;AU;61290714750;;03.May;-3.388.286;15.122.014;SABRE_GDS
100182800;305210;Mackay Oceanside Central Hotel;WV;2c East Gordon Street;;MKY;MACKAY;QLD;4740;AU;0756890388;;4;-2.114.793;14.920.212;SABRE_GDS
102266789;393574;Gladstone Downtown Central;WV;39-43 Bramston Street Gladston;;GLT;Gladstone;QLD;4680;AU;61 07 49710088;;-1;-238.466;15.125.605;SABRE_GDS
100215840;369;The Ville Resort - Casino;WV;Sir Leslie Thiess Drive.;Po Box 1223;TSV;Townsville;;4810;AU;61-7-47222333;61-7-47724741;04.May;-192.588;146.814;SABRE_GDS
100773811;323321;United Places Botanic Gardens;WV;157 Domain Road South Yarra;;MEL;Melbourne;VIC;3141;AU;61398666467;61398666538;5;-3.783.417;14.498.145;SABRE_GDS
100197502;314024;Nightcap At Camp Hill;WV;724 Old Cleveland Road;;BNE;Brisbane;QLD;4152;AU;61733988844;00;02.May;-27.493.005;15.308.331;SABRE_GDS
100705437;324943;Veriu Green Square;WV;18 Oriordan St;Alexandria;SYD;Alexandria;NSW;2015;AU;61286693612;61286693612;04.May;-33.907.144;15.120.176;SABRE_GDS
100204742;31777;Quay Perth Hotel;WV;18 The Esplanade;;PER;Perth;;6000;AU;61-8-93252000;;03.May;-3.195.611;11.585.766;SABRE_GDS
100015372;127555;Racv Noosa Resort;WV;94 Noosa Drive;;MCY;Noosa Heads;QLD;4567;AU;61-07-5341-6309;61-07-5341-6399;5;-2.640.351;15.308.332;SABRE_GDS
100042600;169029;Arrow On Spencer;WV;585 La Trobe Street.;;MEL;Melbourne;VIC;3000;AU;6,13932E+11;;4;-3.781.328;14.495.183;SABRE_GDS
100082020;220906;Nightcap At Ferntree Gully Hotel;WV;1130 Burwood Highway;;MEL;FERNTREE GULLY;VIC;3156;AU;0061-3-9758-6544;00;3;-37.889.899;145.298.302;SABRE_GDS
100758605;321743;Nightcap At Sandringham Hotel;WV;Crn Beach And Bay Road .;Sandringham;MEL;MELBOURNE;VIC;3195;AU;61395987255;00;3;-3.800.731;14.508.417;SABRE_GDS
102420701;397717;Veriu Melbourne Qvm;WV;91 Therry Street;;MEL;Melbourne;VIC;3000;AU;61391004600;0399168901;04.May;-3.780.725;14.495.948;SABRE_GDS
100195538;313023;Imagine Marco;WV;42-48 Balston Street;;MEL;Melbourne;VIC;3006;AU;61-3-86952800;61-3-86952899;4;-3.782.661;14.496.273;SABRE_GDS
100119184;24983;Silkari Urban Cks Sydney Airport Hotel;WV;35 Levey Street.;;SYD;Wolli Creek;NSW;2205;AU;61-2-95561555;61-2-95671309;4;-3.393.449;15.115.552;SABRE_GDS
100010848;117805;Dandenong Central Apartment Hotel;WV;157-163 Lonsdale St;;MEL;Dandenong;VIC;3175;AU;61-3-99168888;61-3-99168899;4;-37.990.477;145.214.323;SABRE_GDS
100682434;327433;Nightcap At Ashley Hotel;WV;226 Ballarat Rd;;MEL;Braybrook;VIC;3019;AU;61-03-93179257;00;3;-3.778.107;14.486.473;SABRE_GDS
100197452;31400;Stamford Plaza Sydney Airport;WW;Cnr Of Robey And O Riordan St;;SYD;Mascot;NSW;2020;AU;61-2-93172200;61-2-93173855;5;-3.393.093;15.118.651;SABRE_GDS
100044880;17484;Grand Hotel And Apartments;YX;8 Palmer Street;.;TSV;Townsville;QLD;04810;AU;61-7-44483620;61-7-444836621;3;-1.925.989;14.682.005;SABRE_GDS
100049419;319878;Crystalbrook Riley;YX;131 141 Esplanade.;;CNS;Cairns;QLD;4870;AU;1300 00 20 50;61-2-90484499;5;-1.691.589;14.577.336;SABRE_GDS
100426540;79214;Breakfree Long Island Resort;YX;Long Island.;;HTI;Whitsundays;;4802;AU;61-7-4946 9400;61-7-4946 9555;3;-20.334.909;148.849.758;SABRE_GDS
102167163;384717;Crystalbrook Flynn;YX;85 Esplanade;;CNS;Cairns;QLD;04870;AU;1300 00 20 500;61-2-90484499;5;-1.691.956;14.577.647;SABRE_GDS
100239379;321238;Crystalbrook Albion;YX;21 Little Albion Steet;.;SYD;Sydney;NSW;2010;AU;1300 00 20 50;61-2-80297900;5;-3.388.279;15.121.171;SABRE_GDS
100158544;283408;Meriton Suites Chatswood;YX;79 Albert Avenue;;SYD;Chatswood;NSW;2067;AU;61-2-83182000;61-2-92771199;5;-3.379.866;15.117.982;SABRE_GDS
102856517;612142;Swiss-belhotel Brisbane;YX;826 Main Street;Kangaroo Point;BNE;Brisbane;QLD;04169;AU;64-27-8000027;;-1;-27.484.397;153.036.153;SABRE_GDS
100136740;26314;Seasons Of Perth;YX;37 Pier Street;;PER;Perth;WA;6000;AU;61-8-94213000;61-8-93257383;3;-319.547;1.158.625;SABRE_GDS
101082246;601414;Meriton Suites Canberra;YX;40 Allara Street;..;CBR;Canberra;ACT;2601;AU;61-2-61908200;61-2-61908200;-1;-3.528.302;14.913.339;SABRE_GDS
102330685;397257;Meriton Suites Uhri;YX;27 Uhrig Road;;SYD;Lidcombe;NSW;02141;AU;61-2-92771111;61-2-92771199;-1;-3.385.028;15.106.034;SABRE_GDS
100621418;280599;Direct Hotels Breeze;YX;1 Hibbertia Street.;Mountain Creek;MCY;Sunshine Coast;QLD;04557;AU;61-07-54084422;61-7-54084423;03.May;-2.671.164;15.310.892;SABRE_GDS
100694520;603851;The Wine Vine Hotel;YX;182 Murray St;;ADL;Tanunda;SA;05352;AU;61-8-85632988;;4;-3.451.499;13.897.171;SABRE_GDS
100252714;417479;The Cottesloe Beach Hotel;YX;104 Marine Parade;.;PER;Cottesloe;WA;06011;AU;61-8-93831100;61-8-93852482;3;-31.994.722;115.752.224;SABRE_GDS
102774601;610544;The Sundays;YX;10 Palm Terrace Way;;HTI;Hamilton Island;QLD;04803;AU;61-74-9469999;61-7-49468888;-1;-2.034.411;148.954.713;SABRE_GDS
100260574;42163;Coconut Inn;ON;Noord 31.;;AUA;Oranjestad;;0;AW;297 586 6288;297 586 5433;3;1.256.746;-7.003.492;SABRE_GDS
100024560;382730;La Cabana Aruba Beach Resort;WV;J.e. Irausquin Blvd 250;;AUA;Oranjestad;;00000;AW;297-520-1100;297-520-1100;3;12.551.992;-70.053.571;SABRE_GDS
102786317;611285;The St. Regis Aruba Resort;XR;J.e Irausquin Blvd 75 E;;AUA;Noord;;;AW;97 281 2222;;04.May;12.564.964;-70.049.334;SABRE_GDS
100004442;106415;Ramada Plaza Gence;RA;237 Nizami Street;Gence Az2019;GYD;Gence;;AZ2019;AZ;99-422-2670005;99-422-2672015;5;4.068.764;4.633.878;SABRE_GDS
100413410;607120;Excelsior Hotel Spa Baku;WV;2 Heydar Aliyev Avenue;;BAK;Baku;;1154;AZ;994-12-496-8000;994-12-496-8000;4;40.391.819;49.868.434;SABRE_GDS
100935805;606669;Lankaran Springs Wellness;WV;1 Sultan Aliyev Street;;LLK;Lankaran;;AZ-4216;AZ;994-51259600;994-51259600;04.May;38.767.049;48.760.675;SABRE_GDS
102658827;606560;Badamdar Hotel And Residences;WV;Mikayil Mushfig Street 1c;;BAK;Baku;;1006;AZ;99-412-5389090;99-412-5389090;5;40.366.464;49.821.416;SABRE_GDS
100483134;371285;Almira Hotel;HQ;Rade Bitange Bb;;OMO;Mostar;;88000;BA;38736554310;38736554311;4;43.337.541;17.813.795;SABRE_GDS
100021788;139893;Mövenpick Hotel Sarajevo;RT;Fra Filipa Lastrica;;SJJ;SARAJEVO;;71000;BA;387-33-705000;387-33-705001;4;4.385.285;1.838.966;SABRE_GDS
100188478;323377;Bistrik Hotel Sarajevo;ST;Bistrik 34;;SJJ;Sarajevo;;78000;BA;00387-33-475475;00387-33-475476;4;43.857.506;18.430.028;SABRE_GDS
100049623;326558;Hollywood Hotel;ST;Dr Mustafe Pintola 23;;SJJ;SARAJEVO;;71000;BA;00387-33-773100;00387-33-773145;03.May;43.829.195;18.308.637;SABRE_GDS
100195266;312878;Holiday Hotel Sarajevo;ST;Zmaja Od Bosne 4;;SJJ;Sarajevo;;71000;BA;387 33 288200;387 33 288288;4;43.856.536;18.404.132;SABRE_GDS
100245282;41364;Hilton Barbados;HH;Needhams Point.;;BGI;Bridgetown;;BB11000;BB;1-246-426-0200;1-246-434-5770;04.May;1.307.922;-5.961.171;SABRE_GDS
100165500;287656;Treasure Beach Art Hotel;IM;Hwy 1 Paynes Bay;;BGI;St. James;;BB24009;BB;1-246-4194200;1-246-4321094;4;13.184.218;-59.630.471;SABRE_GDS
